order_id,customer_id,order_date,total_amount,status,channel
3789.0,1507.0,1985/11/12,3132,CANCELLED,store
3790.0,147.0,2018/04/29,,Done,web
3791.0,1137.0,,,Done,
3792.0,392.0,2016-03-01,R -200,CANCELLED,web
3793.0,4787.0,1972-04-26,R 2098,Completed,web
3794.0,4635.0,1991-11-22,R 4144,CANCELLED,
3795.0,,01/04/1981,R -200,CANCELLED,
,1936.0,07/01/2022,"R3708,39",CANCELLED,
3797.0,1050.0,invalid_date,311,completed,store
3798.0,406.0,,3778,Done,store
3799.0,1268.0,,,CANCELLED,web
3800.0,496.0,,"R2144,60",completed,
3801.0,1422.0,,"R2932,13",Completed,web
3802.0,2779.0,29/12/1995,"R155,85",CANCELLED,web
3803.0,2910.0,invalid_date,562,Completed,web
3804.0,,1983/02/20,R -200,Completed,app
3805.0,,08/11/1978,R 3473,,
3806.0,550.0,2014/09/18,,completed,web
3807.0,4899.0,,R 2242,Completed,store
3808.0,1579.0,2002/11/08,R -200,,
3809.0,3691.0,invalid_date,,CANCELLED,store
3810.0,2169.0,1997/10/15,R -200,completed,web
3811.0,1863.0,1988-08-04,R 958,,app
3812.0,2977.0,1983-08-02,"R1869,15",Completed,web
3813.0,1408.0,invalid_date,R -200,Completed,store
3814.0,2314.0,invalid_date,4182,completed,app
3815.0,4.0,2019-10-25,R 770,CANCELLED,store
3816.0,4289.0,invalid_date,,Done,web
,,1996/05/12,3158,CANCELLED,web
3818.0,2786.0,2005/09/05,"R2221,83",Completed,app
,4786.0,invalid_date,,completed,web
3820.0,4615.0,,,CANCELLED,web
3821.0,3301.0,,3462,CANCELLED,app
3822.0,2671.0,02/06/2014,"R648,9",Completed,store
3823.0,1776.0,1987-07-05,"R929,83",,
3824.0,1133.0,06/08/2018,,Completed,store
3825.0,4435.0,1995/07/10,,Completed,
3826.0,3786.0,invalid_date,2817,,store
3827.0,3646.0,invalid_date,"R437,95",completed,store
3828.0,3153.0,1973/03/18,,Completed,app
3829.0,2945.0,1987-03-12,R 139,Done,store
3830.0,,1972/06/16,R -200,completed,
3831.0,2859.0,,,CANCELLED,web
3832.0,259.0,2020-08-18,,completed,store
3833.0,762.0,,"R2237,35",CANCELLED,app
3834.0,4058.0,1993/12/11,R 1684,completed,web
3835.0,3427.0,1970/04/30,348,,app
3836.0,1736.0,10/02/1994,"R2897,61",CANCELLED,app
3837.0,234.0,1989-03-18,R 3260,Completed,web
,3773.0,,"R3264,83",CANCELLED,app
3839.0,3836.0,,,Done,store
3840.0,4544.0,invalid_date,3351,Completed,web
3841.0,252.0,20/02/1981,"R1485,39",completed,web
3842.0,3557.0,1990/04/13,R -200,Completed,store
3843.0,2678.0,invalid_date,,CANCELLED,
3844.0,4745.0,16/03/2003,R -200,,
3845.0,4125.0,1984/11/06,"R3794,45",CANCELLED,
3846.0,84.0,1993/09/07,3198,Done,web
,3985.0,invalid_date,R -200,CANCELLED,
3848.0,2697.0,2016/12/23,R -200,Completed,web
3849.0,3544.0,1990/02/28,"R1468,63",,app
3850.0,3858.0,1974/06/05,R 1437,completed,web
3851.0,4859.0,invalid_date,"R4926,26",CANCELLED,
3852.0,1165.0,,2408,CANCELLED,web
3853.0,4419.0,invalid_date,"R1440,49",,app
3854.0,4007.0,07/12/1989,2785,CANCELLED,app
3855.0,2009.0,27/10/2015,R 1209,Completed,web
3856.0,1778.0,invalid_date,R 1049,,
3857.0,687.0,28/05/1985,4007,Done,
3858.0,,2008-04-20,577,,
3859.0,2024.0,,R -200,,
3860.0,2423.0,1983/12/25,2536,Completed,web
3861.0,3100.0,invalid_date,"R4092,28",,web
3862.0,2867.0,2012/07/04,2611,Done,web
3863.0,4060.0,,,,web
3864.0,4497.0,1993-03-19,,,
,1067.0,invalid_date,R -200,Completed,app
3866.0,734.0,invalid_date,,Done,app
3867.0,193.0,invalid_date,4079,,store
3868.0,4833.0,2018-12-01,,CANCELLED,store
3869.0,3319.0,1991/12/09,R -200,Completed,app
3870.0,3185.0,,R 2470,Done,store
3871.0,1662.0,,,Completed,web
3872.0,4779.0,2020/12/28,R -200,Done,
3873.0,4845.0,,R -200,Done,app
3874.0,313.0,31/07/1983,2100,CANCELLED,app
3875.0,4643.0,21/11/1975,R 4049,Completed,
3876.0,4213.0,2020-12-28,"R70,80",Completed,app
3877.0,3110.0,,R 615,CANCELLED,app
3878.0,3334.0,invalid_date,,Completed,web
3879.0,1685.0,,R 3882,CANCELLED,web
3880.0,4585.0,2015-04-29,747,Completed,
3881.0,2570.0,2003/10/30,R 1828,Completed,
3882.0,4578.0,1990/05/26,3540,CANCELLED,
3883.0,4065.0,2016/07/03,1386,Done,app
3884.0,1833.0,01/12/2021,3638,CANCELLED,store
3885.0,1151.0,invalid_date,R -200,Completed,web
3886.0,936.0,2008/06/10,R -200,completed,
3887.0,3015.0,2008-11-10,1314,Done,web
3888.0,1804.0,29/02/2004,R -200,completed,store
3889.0,20.0,2010/07/08,"R1703,64",,app
3890.0,1284.0,30/08/2015,1572,Completed,web
3891.0,3161.0,,R 1987,,web
3892.0,4393.0,1997/03/11,2843,,
3893.0,892.0,1995-12-16,"R1839,52",,app
3894.0,4812.0,,"R2799,75",Done,store
3895.0,1328.0,11/07/1979,3751,Completed,app
3896.0,3328.0,invalid_date,"R5000,48",completed,app
3897.0,2765.0,invalid_date,R 1896,Done,
3898.0,,1987-05-31,4222,completed,
3899.0,4971.0,02/01/2012,R -200,Done,
3900.0,714.0,03/11/2024,,,
3901.0,1467.0,2002-06-07,,,
3902.0,507.0,1991-03-13,R -200,Completed,store
3903.0,469.0,1975-07-31,"R1597,46",,app
3904.0,186.0,19/05/2016,R 2201,,app
3905.0,4719.0,1997/10/02,"R3884,86",completed,app
3906.0,3003.0,07/01/1976,2842,,
3907.0,,,R 2961,completed,store
3908.0,4015.0,invalid_date,"R1331,79",Completed,app
3909.0,4703.0,,"R1576,92",Completed,web
3910.0,3815.0,01/06/2020,,,
3911.0,2020.0,1973/12/26,R 3696,completed,
3912.0,2252.0,invalid_date,R 366,,
3913.0,,2003-12-21,932,Done,
3914.0,603.0,,R -200,,app
,1332.0,2002/08/04,,Done,store
3916.0,4909.0,,"R3246,50",,web
3917.0,286.0,2016-06-23,"R4221,28",completed,store
3918.0,3041.0,2025-05-28,R -200,Completed,web
3919.0,1804.0,06/10/1981,,,web
3920.0,1831.0,1970-05-30,"R858,61",Done,
3921.0,,1990-08-15,R -200,CANCELLED,
3922.0,1450.0,invalid_date,R 1749,Completed,store
3923.0,368.0,,R 716,completed,web
3924.0,2581.0,1988-01-17,R 4148,Done,store
,2677.0,invalid_date,R 3741,Completed,
3926.0,625.0,,R 2690,CANCELLED,web
3927.0,,invalid_date,R 747,completed,app
3928.0,2976.0,06/08/1981,R 3449,Done,
3929.0,746.0,2025/12/08,"R3336,50",completed,store
3930.0,1900.0,11/05/1984,"R1664,49",CANCELLED,store
3931.0,1176.0,,R 4850,completed,web
3932.0,4295.0,11/10/1981,,CANCELLED,app
,,2013-01-31,,,
3934.0,4654.0,invalid_date,"R525,8",Done,
3935.0,,1970-09-01,"R1799,28",completed,web
3936.0,95.0,,833,,store
3937.0,1854.0,,,,app
3938.0,1062.0,03/09/2016,R -200,completed,store
3939.0,2061.0,04/12/2012,2726,Completed,web
3940.0,1507.0,20/09/2020,R 2055,Done,
,4100.0,invalid_date,4847,Completed,
3942.0,3267.0,1978-04-15,R 1132,Done,
3943.0,2768.0,invalid_date,R -200,,
3944.0,1338.0,2022-08-02,2602,completed,web
3945.0,3428.0,invalid_date,R -200,CANCELLED,store
3946.0,2143.0,2012/10/20,"R3848,40",,web
3947.0,3922.0,1992-12-27,R -200,Completed,web
3948.0,1004.0,,"R571,13",CANCELLED,
,703.0,invalid_date,R -200,completed,web
3950.0,2136.0,2019/10/28,R 4166,completed,store
3951.0,2522.0,,2477,Completed,web
3952.0,2040.0,14/11/2007,"R4722,76",completed,store
3953.0,2856.0,2025-09-04,R 222,Completed,web
3954.0,1535.0,08/12/1993,R 3391,CANCELLED,
3955.0,1758.0,invalid_date,,completed,app
3956.0,,14/05/2004,R 2680,Done,store
3957.0,1179.0,1995-03-04,"R1444,45",completed,app
3958.0,3931.0,,R 1199,Completed,app
3959.0,4251.0,invalid_date,R 883,Completed,store
3960.0,,2008/11/04,1946,CANCELLED,web
3961.0,1458.0,21/05/2021,"R1721,3",completed,
3962.0,1299.0,2013/02/15,R -200,Completed,store
3963.0,3423.0,1984-11-19,615,Completed,
3964.0,267.0,,"R4900,95",completed,web
3965.0,270.0,20/09/2011,R -200,,app
3966.0,3036.0,2005/01/30,2015,Done,web
3967.0,1467.0,,R -200,,store
3968.0,526.0,invalid_date,2826,Done,app
3969.0,3761.0,1984/09/18,R -200,Completed,
,4339.0,,3018,Done,web
3971.0,3438.0,04/11/2010,,CANCELLED,app
3972.0,449.0,,,completed,app
3973.0,1781.0,invalid_date,"R1347,93",Completed,store
3974.0,,30/11/1973,,Completed,app
3975.0,4161.0,,R -200,completed,app
3976.0,729.0,1991/05/05,,Done,store
3977.0,1585.0,2024-08-04,R -200,Done,app
3978.0,3750.0,,"R3582,36",CANCELLED,store
3979.0,824.0,,"R1953,59",,
3980.0,428.0,2016/06/15,R -200,CANCELLED,store
3981.0,3467.0,invalid_date,,Completed,
3982.0,2365.0,,R 4791,CANCELLED,web
3983.0,3938.0,invalid_date,867,,app
3984.0,2615.0,2000/09/02,R 4532,Completed,app
3985.0,897.0,27/06/1973,"R3070,86",,
3986.0,4191.0,18/05/2004,R 222,Completed,app
,1671.0,1986-03-06,R 1773,Completed,web
,2078.0,1976-12-19,R 1816,Completed,web
3989.0,1309.0,invalid_date,R -200,Completed,web
3990.0,3488.0,1972-07-07,,CANCELLED,
3991.0,2200.0,1985-06-26,,Done,web
3992.0,1864.0,07/12/1998,"R3118,47",Done,app
3993.0,4096.0,,R 2061,Completed,store
3994.0,,1990/03/21,R 4546,Done,web
3995.0,2016.0,1990/01/17,R 621,Done,
3996.0,,15/11/2009,,completed,web
3997.0,3356.0,24/10/2010,"R2984,85",completed,store
,3601.0,invalid_date,,CANCELLED,app
3999.0,2712.0,2009/08/12,"R1792,49",CANCELLED,web
4000.0,140.0,,"R4794,42",Done,store
4001.0,752.0,1978/01/20,R 3084,completed,web
4002.0,2546.0,invalid_date,"R197,81",,
4003.0,4168.0,invalid_date,R -200,completed,
4004.0,1651.0,1973-06-08,R -200,Done,web
4005.0,3772.0,,,CANCELLED,store
4006.0,,,R -200,Completed,store
,5000.0,invalid_date,R 383,,web
4008.0,758.0,invalid_date,R 1885,Completed,web
4009.0,4540.0,,3740,Done,store
4010.0,3575.0,24/09/1974,,CANCELLED,app
4011.0,3038.0,invalid_date,32,CANCELLED,
,3504.0,,R -200,Done,app
4013.0,3078.0,2012-05-20,2431,completed,web
,403.0,invalid_date,,Completed,web
4015.0,4466.0,1974-12-22,R 2146,Completed,
4016.0,4978.0,invalid_date,,completed,
4017.0,519.0,invalid_date,4780,completed,web
4018.0,3498.0,2010/02/05,,completed,app
4019.0,97.0,2004/10/17,R -200,completed,store
4020.0,,invalid_date,"R1214,46",Completed,app
4021.0,3578.0,,,Completed,store
4022.0,2229.0,invalid_date,,completed,
4023.0,1193.0,2019-07-05,"R983,18",,
4024.0,2302.0,09/03/2004,"R4697,84",,
4025.0,3804.0,invalid_date,1556,,app
,3744.0,,R -200,Completed,
4027.0,612.0,09/04/2009,"R2250,54",,
4028.0,4286.0,,R 816,Completed,web
4029.0,2230.0,2011-07-30,,CANCELLED,store
4030.0,1013.0,,4603,completed,app
4031.0,1034.0,2018-01-15,"R2134,40",Done,app
4032.0,79.0,18/09/2015,1916,Completed,app
4033.0,3499.0,24/06/2011,"R1256,38",CANCELLED,app
4034.0,3539.0,,R 4651,completed,app
4035.0,3693.0,2023/10/27,,,web
4036.0,3993.0,invalid_date,R -200,completed,app
4037.0,556.0,,R 2575,CANCELLED,app
4038.0,,12/09/2013,3424,CANCELLED,app
4039.0,491.0,,1228,CANCELLED,web
4040.0,275.0,21/01/1972,1878,completed,store
4041.0,1678.0,invalid_date,,CANCELLED,app
4042.0,752.0,invalid_date,"R1521,67",,web
4043.0,4224.0,invalid_date,"R2225,28",CANCELLED,store
4044.0,1437.0,14/04/1976,"R3434,56",CANCELLED,web
4045.0,3644.0,27/02/2007,R -200,completed,
4046.0,1324.0,,R 3569,completed,
4047.0,2616.0,invalid_date,"R4933,8",CANCELLED,app
4048.0,3460.0,2001/10/18,,Done,store
4049.0,2266.0,1982/06/01,R -200,,
4050.0,1779.0,invalid_date,,CANCELLED,app
4051.0,3960.0,02/07/2024,,CANCELLED,
4052.0,4311.0,,2288,Completed,
4053.0,107.0,2018-02-06,2748,completed,web
4054.0,3506.0,,"R921,84",,store
4055.0,4379.0,1987-07-10,1140,,
4056.0,4896.0,20/05/1999,R -200,,store
,2756.0,1979/07/01,R -200,CANCELLED,store
4058.0,1332.0,invalid_date,,completed,web
4059.0,364.0,28/02/1972,R 2160,CANCELLED,app
,2821.0,invalid_date,"R2803,73",completed,web
4061.0,3616.0,,"R506,89",Completed,web
4062.0,1441.0,2000-01-22,,Completed,web
4063.0,2125.0,,671,CANCELLED,app
4064.0,3935.0,invalid_date,R -200,completed,web
4065.0,2563.0,2022/08/11,,,store
4066.0,1934.0,23/07/2021,R -200,Completed,web
4067.0,4640.0,invalid_date,4426,CANCELLED,web
4068.0,2824.0,2024/03/12,421,CANCELLED,
4069.0,1603.0,invalid_date,R -200,,
4070.0,1342.0,invalid_date,R -200,,app
4071.0,1950.0,1989/09/02,,CANCELLED,web
4072.0,720.0,25/07/2003,"R1710,41",CANCELLED,app
4073.0,2514.0,02/04/2017,4974,completed,web
4074.0,4409.0,2024-08-14,R -200,Completed,web
4075.0,3290.0,08/02/2023,R 2050,Completed,
4076.0,,1986-12-03,R -200,Completed,
4077.0,3114.0,24/09/2000,R -200,Done,app
4078.0,2443.0,,"R3815,8",CANCELLED,web
4079.0,2529.0,2022-05-22,"R1906,36",,
4080.0,1628.0,,R 1372,Completed,
4081.0,3074.0,invalid_date,"R2305,86",,
4082.0,1620.0,23/01/2023,3077,Done,app
4083.0,3832.0,2014-11-08,"R52,65",Done,web
4084.0,2521.0,2010-04-05,,Completed,web
4085.0,,invalid_date,"R1336,75",,store
4086.0,,14/05/1979,4238,completed,
4087.0,3143.0,invalid_date,R 3557,completed,web
4088.0,3308.0,18/06/2010,4634,,
4089.0,2216.0,1983-10-28,R 2382,completed,app
4090.0,509.0,2005/09/25,R 2696,,app
,2355.0,invalid_date,R 4677,completed,store
4092.0,3478.0,2006-10-10,633,,web
4093.0,681.0,2017-06-05,,Done,app
4094.0,2026.0,,R -200,Completed,
4095.0,2739.0,1971-11-01,"R3864,29",completed,app
4096.0,1487.0,,R -200,Completed,store
4097.0,3426.0,2012/01/12,R -200,Done,store
4098.0,1945.0,09/05/1990,R -200,CANCELLED,store
4099.0,1347.0,,,,web
4100.0,265.0,18/01/1978,R 1296,CANCELLED,web
4101.0,,,R -200,CANCELLED,
4102.0,2667.0,invalid_date,R -200,Completed,store
4103.0,1303.0,,2052,Done,app
4104.0,1555.0,,2236,,web
4105.0,4904.0,11/10/1996,2788,CANCELLED,app
4106.0,2294.0,1980-02-21,R 2498,completed,store
4107.0,1150.0,1992-02-04,,CANCELLED,
4108.0,3680.0,,R -200,CANCELLED,app
4109.0,2021.0,1973-08-17,"R2855,18",completed,web
4110.0,182.0,2023/05/26,1058,completed,
4111.0,3241.0,1998-07-23,R 886,Done,web
4112.0,2845.0,,3496,,web
4113.0,3898.0,invalid_date,,completed,
4114.0,,1989/04/17,"R3062,58",completed,store
4115.0,4593.0,26/05/1992,R -200,Done,
4116.0,,1973-12-27,"R2400,32",CANCELLED,
,,invalid_date,R 3855,CANCELLED,web
4118.0,4285.0,,R 3572,CANCELLED,store
4119.0,2672.0,2013-07-06,R 2700,completed,store
4120.0,1307.0,2018-02-01,R 4808,Completed,
4121.0,3402.0,2019/03/24,,completed,store
4122.0,3147.0,1976/11/22,4425,completed,app
4123.0,3138.0,1998/07/10,R 296,,
4124.0,1592.0,14/12/1971,3307,,app
4125.0,1373.0,07/10/1971,R 1342,,app
4126.0,3966.0,2005-02-23,"R4905,29",Completed,app
4127.0,3778.0,,R 356,completed,web
4128.0,655.0,22/11/2010,1568,CANCELLED,web
4129.0,1684.0,,,CANCELLED,web
4130.0,2448.0,invalid_date,"R811,96",completed,
4131.0,456.0,2010/05/27,"R1053,95",Completed,store
4132.0,4175.0,1985/10/20,3219,Completed,store
4133.0,4784.0,invalid_date,921,CANCELLED,
4134.0,2246.0,1997/10/11,267,CANCELLED,app
4135.0,3268.0,1989-03-06,,completed,store
4136.0,626.0,invalid_date,R 656,Completed,store
4137.0,3434.0,invalid_date,171,Done,web
4138.0,729.0,1987/11/01,R -200,Done,store
4139.0,1488.0,,R -200,Done,web
4140.0,1610.0,invalid_date,R 2401,Completed,web
4141.0,2998.0,21/09/2012,,Done,app
4142.0,,invalid_date,R 2354,CANCELLED,web
4143.0,,invalid_date,R -200,Done,
4144.0,2248.0,2013-09-21,R -200,Done,app
4145.0,3844.0,1986/10/23,,Done,app
4146.0,1484.0,invalid_date,R 4136,,
4147.0,4480.0,1994/09/10,R 4189,Completed,
4148.0,4998.0,1981-10-13,R -200,Done,store
4149.0,3081.0,2024-02-04,"R327,67",Completed,store
4150.0,4207.0,,"R2618,79",Done,
4151.0,71.0,1971-09-04,"R1760,57",Done,
4152.0,2971.0,invalid_date,3539,CANCELLED,web
4153.0,,invalid_date,,Completed,app
4154.0,4982.0,1975/09/13,,Completed,store
4155.0,3549.0,08/06/2020,R 3361,Completed,
4156.0,931.0,invalid_date,"R1905,29",completed,app
4157.0,1903.0,15/07/1982,R 4857,completed,web
4158.0,2379.0,invalid_date,R -200,CANCELLED,store
,4912.0,invalid_date,R 4761,CANCELLED,app
4160.0,,2000-04-27,R 3874,Completed,store
4161.0,1491.0,2017-09-26,R 3241,completed,app
4162.0,3867.0,invalid_date,4535,,store
4163.0,846.0,invalid_date,,Done,web
4164.0,1855.0,invalid_date,R -200,Done,app
4165.0,4426.0,,"R2065,55",CANCELLED,
4166.0,3111.0,,"R522,18",Completed,store
4167.0,,2010-06-08,R 4310,,
4168.0,1643.0,11/04/1998,,CANCELLED,web
4169.0,115.0,invalid_date,"R4457,29",Done,store
4170.0,2479.0,1974-08-08,"R2855,35",Done,
4171.0,1252.0,08/05/1983,R 1733,CANCELLED,web
4172.0,665.0,1975/11/25,"R3470,18",Done,
4173.0,4613.0,2000-08-12,"R284,29",Done,app
4174.0,93.0,invalid_date,4355,completed,store
4175.0,3409.0,invalid_date,,CANCELLED,store
4176.0,3687.0,invalid_date,R -200,Done,store
4177.0,,17/08/2006,,,store
4178.0,684.0,invalid_date,,completed,store
4179.0,4473.0,1985/05/12,,completed,
4180.0,3596.0,2012-01-13,"R3040,49",Done,app
,2156.0,19/05/1974,407,,web
4182.0,2956.0,invalid_date,R -200,Done,
4183.0,3583.0,2014/11/20,,,web
4184.0,834.0,01/01/2013,"R204,7",Completed,store
4185.0,1678.0,invalid_date,"R2749,36",CANCELLED,app
4186.0,4776.0,1990/03/28,3187,Completed,web
4187.0,4973.0,invalid_date,R -200,completed,store
4188.0,248.0,1974/12/21,R 4284,CANCELLED,app
4189.0,,2002-09-24,,completed,
4190.0,738.0,1984/08/14,R -200,,
,,05/03/1990,1793,Done,
4192.0,569.0,2010-07-10,3605,Completed,app
4193.0,1966.0,1988/10/19,R -200,Done,
4194.0,607.0,2002-10-23,,Completed,
4195.0,51.0,24/04/1974,R -200,Done,web
4196.0,4406.0,2000/07/08,R 3495,CANCELLED,app
4197.0,2014.0,invalid_date,,Done,app
,2726.0,30/10/2002,"R4068,99",Completed,app
4199.0,4858.0,2014/05/21,"R4569,79",Completed,app
4200.0,2788.0,,R 3498,Done,web
4201.0,806.0,20/02/1990,596,completed,store
4202.0,681.0,invalid_date,,CANCELLED,web
4203.0,2901.0,1971-01-06,4769,Done,app
4204.0,3251.0,invalid_date,R -200,,web
4205.0,4660.0,2002-05-15,3945,,web
4206.0,288.0,05/07/2005,R -200,Done,store
4207.0,1313.0,invalid_date,,CANCELLED,
4208.0,1987.0,1980-09-24,R -200,CANCELLED,web
4209.0,4106.0,28/07/1975,4095,Completed,web
4210.0,1085.0,,R -200,Done,web
4211.0,,,893,Done,
4212.0,3805.0,1993/05/21,R -200,Done,
4213.0,2031.0,2011/08/17,"R467,21",CANCELLED,store
4214.0,514.0,28/03/1970,R 1044,Done,
4215.0,2091.0,09/07/2000,"R1843,50",completed,web
4216.0,3992.0,26/06/1979,595,Completed,app
4217.0,2075.0,1977/02/15,R -200,Done,web
4218.0,729.0,2018/01/12,,Done,store
4219.0,2735.0,1980/06/13,R 1520,completed,web
4220.0,2034.0,2020-02-11,R -200,CANCELLED,
4221.0,1292.0,13/10/1986,3184,completed,web
4222.0,4012.0,,"R1311,76",Completed,store
4223.0,2142.0,12/12/2022,"R666,39",,store
4224.0,4602.0,invalid_date,4316,Done,store
4225.0,4814.0,2023-03-31,,,app
,3255.0,01/05/2017,"R3565,51",CANCELLED,store
4227.0,4076.0,10/11/2021,,CANCELLED,app
4228.0,2959.0,1989/05/16,,CANCELLED,web
4229.0,4376.0,,"R3274,98",CANCELLED,store
4230.0,,2016-01-16,R -200,completed,store
4231.0,4505.0,2005-09-03,"R1621,39",Completed,
4232.0,745.0,invalid_date,"R2581,62",completed,app
4233.0,3960.0,2008/06/24,"R4550,47",Completed,web
4234.0,2843.0,,R 438,Completed,
4235.0,2253.0,,R -200,,web
4236.0,3392.0,1972-03-10,"R4804,95",completed,store
4237.0,4916.0,2000/12/06,"R4866,62",Done,store
4238.0,1955.0,,3889,CANCELLED,app
4239.0,3673.0,1974/05/22,R -200,CANCELLED,store
4240.0,4604.0,10/05/1984,608,completed,web
4241.0,4966.0,invalid_date,R -200,Completed,store
4242.0,1994.0,,,completed,web
4243.0,2864.0,11/10/1979,,CANCELLED,
4244.0,401.0,1981-05-23,R -200,,store
,2575.0,invalid_date,4697,Done,app
4246.0,,,"R2717,63",Done,app
4247.0,4619.0,2003/08/15,R -200,Completed,web
4248.0,2931.0,invalid_date,R -200,completed,store
4249.0,4939.0,invalid_date,,CANCELLED,
4250.0,3553.0,invalid_date,4896,completed,store
4251.0,4217.0,invalid_date,"R3476,28",Done,store
,4877.0,invalid_date,R -200,Done,
4253.0,3895.0,,3401,Completed,
4254.0,4552.0,,,CANCELLED,web
4255.0,4038.0,07/09/1993,"R1121,77",CANCELLED,store
4256.0,1940.0,29/01/1976,,CANCELLED,web
4257.0,3995.0,,58,Done,
,1447.0,2001/07/01,613,,store
4259.0,1661.0,26/02/1984,,,app
4260.0,636.0,,R 4262,completed,
4261.0,2175.0,invalid_date,R -200,Done,
4262.0,3703.0,2020/10/18,"R2239,41",,web
4263.0,2704.0,16/09/2016,R -200,,web
4264.0,41.0,invalid_date,"R3468,53",Completed,web
,2335.0,invalid_date,2261,CANCELLED,
4266.0,862.0,invalid_date,68,,store
4267.0,788.0,1991/02/18,,,web
,2698.0,11/09/2007,R -200,CANCELLED,store
4269.0,4225.0,1990/04/04,"R1434,97",Completed,store
4270.0,1720.0,1979/05/11,R 1710,Completed,
4271.0,563.0,invalid_date,R -200,,
4272.0,4449.0,10/04/2016,R 2244,completed,
4273.0,3776.0,,"R1112,75",,
4274.0,2868.0,04/03/2016,R 186,Done,app
4275.0,2585.0,invalid_date,R 1878,completed,
4276.0,2611.0,19/02/1999,646,Done,
4277.0,4960.0,invalid_date,R 4107,completed,
4278.0,1342.0,invalid_date,,Done,app
4279.0,1821.0,,R 3404,Completed,
4280.0,793.0,,R -200,CANCELLED,
4281.0,,09/12/2006,"R2616,56",CANCELLED,store
4282.0,4130.0,21/10/1977,359,Done,app
4283.0,3002.0,1977/07/11,1473,Completed,store
4284.0,2624.0,,2148,,
4285.0,202.0,10/10/1991,1022,Done,web
,2006.0,invalid_date,R -200,,web
4287.0,3081.0,21/03/1994,"R1833,69",Completed,
4288.0,1857.0,19/07/1991,1651,completed,
4289.0,3453.0,1990-09-05,R 2308,CANCELLED,web
4290.0,989.0,,R -200,Done,
4291.0,1193.0,29/04/2000,,Done,app
4292.0,442.0,invalid_date,44,completed,store
4293.0,4549.0,invalid_date,R -200,Completed,
4294.0,3585.0,27/09/1977,752,Done,
4295.0,2122.0,,R 1725,Done,store
4296.0,4243.0,15/08/1982,R 2408,,
4297.0,2370.0,1975/11/21,R -200,,
4298.0,4191.0,invalid_date,R -200,completed,web
4299.0,1254.0,invalid_date,R -200,Completed,web
,3848.0,1988-11-10,,Completed,web
4301.0,2732.0,25/05/1980,876,Done,store
4302.0,,,R 1041,,app
4303.0,1852.0,2003-08-22,R -200,CANCELLED,web
4304.0,2686.0,invalid_date,R -200,Completed,web
4305.0,2737.0,07/03/1989,161,CANCELLED,web
4306.0,4602.0,2020/07/14,,Completed,store
4307.0,211.0,2007-04-23,R 4342,completed,web
4308.0,472.0,2002/02/09,R -200,Completed,store
4309.0,3442.0,1977-07-02,R 75,Completed,
4310.0,3075.0,,2443,,app
,3485.0,18/01/2003,3628,CANCELLED,store
4312.0,1450.0,28/04/1995,"R2185,15",,
4313.0,4193.0,invalid_date,R -200,Completed,
4314.0,4206.0,invalid_date,,,
4315.0,,,659,,app
4316.0,4803.0,1995-05-20,R 1739,CANCELLED,store
4317.0,1082.0,2010-11-30,4345,,store
4318.0,2239.0,21/01/2025,,,store
4319.0,1613.0,invalid_date,R 122,completed,web
4320.0,1683.0,25/06/1986,R -200,Done,store
4321.0,585.0,11/11/1978,540,,web
4322.0,3276.0,invalid_date,R -200,Completed,app
4323.0,4444.0,1999-10-16,2749,Done,
4324.0,1434.0,invalid_date,2297,,
4325.0,2843.0,2026/03/05,R -200,Done,store
4326.0,4972.0,2008-07-09,R 1553,CANCELLED,store
4327.0,,2012/10/01,"R1737,74",Done,web
4328.0,3699.0,,1953,,
4329.0,3034.0,06/01/2009,R -200,Completed,store
4330.0,65.0,1988/10/27,R 4482,,web
4331.0,1376.0,2008/06/28,R 1052,Done,web
4332.0,612.0,invalid_date,R -200,Completed,app
,2686.0,invalid_date,3170,Done,store
4334.0,,1990-10-23,,Done,app
4335.0,3024.0,,R -200,completed,web
4336.0,,16/12/1994,,completed,
4337.0,2433.0,1976-02-24,R 3565,completed,
4338.0,4837.0,30/11/1987,,CANCELLED,app
4339.0,3756.0,invalid_date,R -200,CANCELLED,store
4340.0,4246.0,1993/03/14,,Completed,
4341.0,56.0,,,,web
4342.0,2937.0,03/06/1983,1665,Completed,app
4343.0,,2001-07-21,R 55,,store
4344.0,79.0,11/01/2020,706,Done,web
4345.0,1608.0,,R -200,completed,store
4346.0,3595.0,21/05/2002,,CANCELLED,app
4347.0,2028.0,,,Completed,app
4348.0,4993.0,1996-09-18,,,web
4349.0,328.0,invalid_date,,Done,store
4350.0,1548.0,invalid_date,R 4098,Done,web
4351.0,282.0,invalid_date,R -200,Completed,app
4352.0,1428.0,invalid_date,R -200,completed,app
4353.0,3182.0,2003/07/03,"R1956,93",,
4354.0,2090.0,2020-08-21,1718,Completed,web
4355.0,677.0,20/12/2016,R 4350,CANCELLED,app
4356.0,2437.0,invalid_date,,Done,
4357.0,3364.0,1986/12/28,R -200,Done,store
4358.0,4524.0,invalid_date,"R4190,19",Done,store
4359.0,429.0,2018-03-16,"R2139,9",Done,app
4360.0,1207.0,invalid_date,4590,completed,app
4361.0,1752.0,2002/08/04,"R1947,48",CANCELLED,store
4362.0,4079.0,1992/05/13,"R4068,82",Done,app
4363.0,3999.0,invalid_date,R -200,completed,store
4364.0,2584.0,2022-05-07,,CANCELLED,
